drXP_053780525.1	raXP_036095284.1
drXP_053780525.1	raXP_036095285.1
drXP_053780525.1	pvXP_011363660.1
drXP_053780525.1	pvXP_011363660.1
drXP_053780525.1	pvXP_011363660.1
drXP_053780525.1	moXP_036116823.1
drXP_053780525.1	moXP_036116823.1
drXP_053780525.1	moXP_036116823.1
drXP_053775375.1	drXP_053775375.1
efXP_054574501.1	efXP_054574501.1
efXP_054574501.1	efXP_054574498.1
efXP_054574501.1	efXP_054574499.1
efXP_054574501.1	efXP_054574500.1
efXP_054574501.1	efXP_054574501.1
efXP_054574501.1	efXP_054574498.1
efXP_054574501.1	efXP_054574499.1
efXP_054574501.1	efXP_054574500.1
efXP_054574501.1	efXP_054574501.1
efXP_054574501.1	efXP_054574498.1
efXP_054574501.1	efXP_054574499.1
efXP_054574501.1	efXP_054574500.1
efXP_054574501.1	efXP_054574501.1
efXP_054574501.1	efXP_054574498.1
efXP_054574501.1	efXP_054574499.1
efXP_054574501.1	efXP_054574500.1
efXP_054574501.1	mdXP_059536909.1
efXP_054574501.1	mlXP_014307248.1
efXP_054574501.1	mbXP_005871411.1
efXP_054574501.1	mbXP_014399298.1
efXP_054574501.1	mbXP_005871411.1
efXP_054574501.1	mbXP_014399298.1
efXP_054574501.1	mbXP_005871411.1
efXP_054574501.1	mbXP_014399298.1
efXP_054574501.1	mbXP_005871411.1
efXP_054574501.1	mbXP_014399298.1
efXP_054574501.1	mlXP_014307248.1
efXP_054574501.1	mdXP_059536909.1
efXP_054574501.1	mlXP_014307248.1
efXP_054574501.1	mdXP_059536909.1
efXP_054574501.1	mlXP_014307248.1
efXP_054574501.1	mdXP_059536909.1
efXP_054574501.1	mmXP_036157567.1
efXP_054574501.1	mmXP_036157568.1
efXP_054574501.1	mmXP_036157567.1
efXP_054574501.1	mmXP_036157568.1
efXP_054574501.1	mmXP_036157567.1
efXP_054574501.1	mmXP_036157568.1
efXP_054574501.1	mmXP_036157567.1
efXP_054574501.1	mmXP_036157568.1
efXP_054574501.1	pnCAK6443694.1
efXP_054574501.1	pnCAK6443694.1
efXP_054574501.1	pnCAK6443694.1
efXP_054574501.1	pnCAK6443694.1
efXP_054574501.1	pkXP_036312444.1
efXP_054574501.1	pkXP_036312444.1
efXP_054574501.1	pkXP_036312444.1
efXP_054574501.1	pkXP_036312444.1
enKAK1335128.1	enKAK1335128.1
enKAK1335128.1	enKAK1335128.1
enKAK1335128.1	enKAK1335128.1
enKAK1334937.1	enKAK1334937.1
enKAK1334937.1	enKAK1334937.1
enKAK1334937.1	enKAK1334937.1
enKAK1334937.1	enKAK1334937.1
enKAK1334937.1	enKAK1334937.1
enKAK1346444.1	enKAK1346444.1
mdXP_059522628.1	mdXP_059522628.1
mdXP_059522628.1	mmXP_036202783.1
mdXP_059522628.1	mbXP_014388628.1
mdXP_059522628.1	mbXP_005886037.1
mdXP_059522628.1	mbXP_005886039.1
mdXP_059522628.1	efXP_008137852.1
mdXP_059522628.1	mlXP_023616311.1
mdXP_059522628.1	pnCAK6437020.1
mdXP_059522628.1	pkXP_036264260.1
mdXP_059522628.1	phXP_045702523.1
mdXP_059522628.1	pgXP_039710754.1
mdXP_059522628.1	paXP_006911767.1
mdXP_059522628.1	moXP_036131678.1
mdXP_059522628.1	pdXP_028386199.1
mdXP_059522628.1	rfXP_032982964.1
mdXP_059522628.1	ajXP_036988679.2
mdXP_059522628.1	raXP_016020751.2
mdXP_059522628.1	drXP_045041571.1
mdXP_059522628.1	sbXP_066099751.1
mdXP_059536429.1	mdXP_059536429.1
mdXP_059536429.1	pdXP_028378732.1
mdXP_059536429.1	sbXP_066105053.1
mdXP_059536429.1	pnCAK6450069.1
mdXP_059536429.1	sbXP_066105054.1
mdXP_059536429.1	moXP_036127163.1
mdXP_059536429.1	raXP_036082966.1
mdXP_059536429.1	phXP_045701425.1
mdXP_059536429.1	rfXP_032972505.1
mdXP_059536429.1	pvXP_011373869.1
mdXP_059536429.1	drXP_053773539.1
mdXP_059536429.1	mlXP_023608750.1
mdXP_059536429.1	mmXP_036161536.1
mdXP_059536429.1	pkXP_036271579.1
mdXP_059536429.1	mmXP_036161537.1
mdXP_059536429.1	ajXP_037007261.1
mdXP_059536429.1	efXP_008157493.1
mdXP_059536429.1	mbXP_014388727.1
mdXP_059536429.1	paXP_024904979.1
mdXP_059536911.1	mdXP_059536911.1
mdXP_059536911.1	rfXP_032974493.1
mdXP_059536911.1	mdXP_059536910.1
mdXP_059536911.1	paXP_006906894.1
mdXP_059536911.1	pvXP_011364056.1
mdXP_059536911.1	mlXP_014307250.1
mdXP_059536911.1	mlXP_014307250.1
mdXP_059536911.1	mmXP_036152630.1
mdXP_059536911.1	pgXP_039730227.1
mdXP_059536911.1	pnCAK6443693.1
mdXP_059536911.1	pkXP_045443362.1
mdXP_059536911.1	mbXP_005871407.1
mdXP_059536911.1	mlXP_014307250.1
mdXP_059536911.1	mlXP_014307250.1
mdXP_059536911.1	moXP_036108976.1
mdXP_059536911.1	raXP_015984398.2
mdXP_059536911.1	ajXP_037023668.2
mdXP_059536911.1	phXP_045695723.1
mdXP_059536911.1	drXP_024435456.2
mdXP_059536911.1	pdXP_028388771.1
mdXP_059536911.1	efXP_027999684.2
mdXP_059527404.1	mdXP_059527404.1
mdXP_059527404.1	mdXP_059527407.1
mdXP_059527404.1	mdXP_059527405.1
mdXP_059527404.1	mdXP_059527408.1
mdXP_059527404.1	mdXP_059527406.1
mdXP_059527404.1	mdXP_059527403.1
mdXP_059527404.1	mdXP_059527404.1
mdXP_059527404.1	mdXP_059527405.1
mdXP_059527404.1	mdXP_059527406.1
mdXP_059527404.1	mdXP_059527407.1
mdXP_059527404.1	mdXP_059527408.1
mdXP_059527404.1	mmXP_036196591.1
mdXP_059527404.1	mdXP_059527403.1
mdXP_059527404.1	mmXP_036196592.1
mdXP_059527404.1	mdXP_059527404.1
mdXP_059527404.1	mmXP_036196593.1
mdXP_059527404.1	mdXP_059527405.1
mdXP_059527404.1	mmXP_036196594.1
mdXP_059527404.1	mmXP_036196591.1
mdXP_059527404.1	mdXP_059527406.1
mdXP_059527404.1	mmXP_036196592.1
mdXP_059527404.1	mmXP_036196591.1
mdXP_059527404.1	mmXP_036196593.1
mdXP_059527404.1	mmXP_036196592.1
mdXP_059527404.1	mmXP_036196594.1
mdXP_059527404.1	mmXP_036196593.1
mdXP_059527404.1	mmXP_036196594.1
mdXP_059527404.1	mdXP_059527407.1
mdXP_059527404.1	mdXP_059527408.1
mdXP_059527404.1	mdXP_059527403.1
mdXP_059527404.1	mdXP_059527404.1
mdXP_059527404.1	mdXP_059527407.1
mdXP_059527404.1	mdXP_059527405.1
mdXP_059527404.1	mdXP_059527408.1
mdXP_059527404.1	mdXP_059527406.1
mdXP_059527404.1	mdXP_059527403.1
mdXP_059527404.1	mdXP_059527404.1
mdXP_059527404.1	mdXP_059527405.1
mdXP_059527404.1	mmXP_036196591.1
mdXP_059527404.1	mdXP_059527407.1
mdXP_059527404.1	mdXP_059527406.1
mdXP_059527404.1	mmXP_036196592.1
mdXP_059527404.1	mdXP_059527408.1
mdXP_059527404.1	mmXP_036196593.1
mdXP_059527404.1	mdXP_059527403.1
mdXP_059527404.1	mmXP_036196594.1
mdXP_059527404.1	mbXP_014387329.1
mdXP_059527404.1	mbXP_014387328.1
mdXP_059527404.1	mbXP_014387330.1
mdXP_059527404.1	mbXP_014387329.1
mdXP_059527404.1	mbXP_005884274.1
mdXP_059527404.1	mbXP_014387330.1
mdXP_059527404.1	mbXP_005884275.1
mdXP_059527404.1	mbXP_005884274.1
mdXP_059527404.1	mbXP_005884276.1
mdXP_059527404.1	mbXP_005884275.1
mdXP_059527404.1	mbXP_005884276.1
mdXP_059527404.1	mbXP_014387327.1
mdXP_059527404.1	mbXP_014387328.1
mdXP_059527404.1	mbXP_014387327.1
mdXP_059527404.1	mbXP_014387329.1
mdXP_059527404.1	mbXP_014387328.1
mdXP_059527404.1	mbXP_014387330.1
mdXP_059527404.1	mbXP_014387329.1
mdXP_059527404.1	mbXP_005884274.1
mdXP_059527404.1	mbXP_014387330.1
mdXP_059527404.1	mbXP_005884275.1
mdXP_059527404.1	mbXP_005884274.1
mdXP_059527404.1	mbXP_005884276.1
mdXP_059527404.1	mbXP_005884275.1
mdXP_059527404.1	mbXP_005884276.1
mdXP_059527404.1	mbXP_014387327.1
mdXP_059527404.1	mbXP_014387328.1
mdXP_059527404.1	mbXP_014387329.1
mdXP_059527404.1	mbXP_014387330.1
mdXP_059527404.1	mbXP_005884274.1
mdXP_059527404.1	mbXP_005884275.1
mdXP_059527404.1	mbXP_005884276.1
mdXP_059527404.1	mbXP_014387327.1
mdXP_059527404.1	mbXP_014387328.1
mdXP_059527404.1	mbXP_014387327.1
mdXP_059527404.1	pnCAK6438581.1
mdXP_059527404.1	pnCAK6438581.1
mdXP_059527404.1	pnCAK6438581.1
mdXP_059527404.1	pkXP_045428124.1
mdXP_059527404.1	pkXP_045428125.1
mdXP_059527404.1	pkXP_045428126.1
mdXP_059527404.1	pkXP_045428124.1
mdXP_059527404.1	pkXP_045428125.1
mdXP_059527404.1	pkXP_045428126.1
mdXP_059527404.1	pkXP_045428124.1
mdXP_059527404.1	pnCAK6438581.1
mdXP_059527404.1	pkXP_045428125.1
mdXP_059527404.1	pkXP_045428126.1
mdXP_059527404.1	pkXP_045428124.1
mdXP_059527404.1	pnCAK6438581.1
mdXP_059527404.1	pkXP_045428125.1
mdXP_059527404.1	pkXP_045428126.1
mdXP_059527404.1	pkXP_045428124.1
mdXP_059527404.1	pkXP_045428125.1
mdXP_059527404.1	pkXP_045428126.1
mdXP_059527404.1	phXP_045691887.1
mdXP_059527404.1	drXP_024409532.2
mdXP_059527404.1	drXP_045046112.2
mdXP_059527404.1	pdXP_028376388.1
mdXP_059527404.1	drXP_045046113.2
mdXP_059527404.1	drXP_024409529.2
mdXP_059527404.1	drXP_053767743.1
mdXP_059527404.1	drXP_045046114.2
mdXP_059527404.1	drXP_053767744.1
mdXP_059527404.1	drXP_024409532.2
mdXP_059527404.1	drXP_045046112.2
mdXP_059527404.1	drXP_053767743.1
mdXP_059527404.1	phXP_045691890.1
mdXP_059527404.1	phXP_045691890.1
mdXP_059527404.1	sbXP_066092426.1
mdXP_059527404.1	drXP_045046113.2
mdXP_059527404.1	drXP_053767744.1
mdXP_059527404.1	phXP_045691891.1
mdXP_059527404.1	phXP_045691891.1
mdXP_059527404.1	sbXP_066092427.1
mdXP_059527404.1	drXP_024409529.2
mdXP_059527404.1	drXP_045046112.2
mdXP_059527404.1	phXP_045691892.1
mdXP_059527404.1	phXP_045691892.1
mdXP_059527404.1	sbXP_066092428.1
mdXP_059527404.1	drXP_045046114.2
mdXP_059527404.1	drXP_045046113.2
mdXP_059527404.1	phXP_045691893.1
mdXP_059527404.1	phXP_045691893.1
mdXP_059527404.1	drXP_024409532.2
mdXP_059527404.1	drXP_024409529.2
mdXP_059527404.1	phXP_045691894.1
mdXP_059527404.1	phXP_045691894.1
mdXP_059527404.1	drXP_045046114.2
mdXP_059527404.1	phXP_045691895.1
mdXP_059527404.1	phXP_045691895.1
mdXP_059527404.1	drXP_024409532.2
mdXP_059527404.1	phXP_045691890.1
mdXP_059527404.1	phXP_045691891.1
mdXP_059527404.1	sbXP_066092424.1
mdXP_059527404.1	ajXP_037013908.1
mdXP_059527404.1	phXP_045691892.1
mdXP_059527404.1	phXP_045691890.1
mdXP_059527404.1	sbXP_066092426.1
mdXP_059527404.1	ajXP_037013909.1
mdXP_059527404.1	phXP_045691893.1
mdXP_059527404.1	phXP_045691891.1
mdXP_059527404.1	sbXP_066092427.1
mdXP_059527404.1	ajXP_037013910.1
mdXP_059527404.1	phXP_045691894.1
mdXP_059527404.1	phXP_045691892.1
mdXP_059527404.1	sbXP_066092428.1
mdXP_059527404.1	ajXP_037013911.1
mdXP_059527404.1	phXP_045691895.1
mdXP_059527404.1	phXP_045691893.1
mdXP_059527404.1	sbXP_066092424.1
mdXP_059527404.1	ajXP_037013912.1
mdXP_059527404.1	phXP_045691889.1
mdXP_059527404.1	phXP_045691894.1
mdXP_059527404.1	sbXP_066092424.1
mdXP_059527404.1	sbXP_066092426.1
mdXP_059527404.1	ajXP_037013908.1
mdXP_059527404.1	ajXP_037013913.1
mdXP_059527404.1	pdXP_035890114.1
mdXP_059527404.1	phXP_045691888.1
mdXP_059527404.1	phXP_045691895.1
mdXP_059527404.1	sbXP_066092426.1
mdXP_059527404.1	sbXP_066092427.1
mdXP_059527404.1	ajXP_037013909.1
mdXP_059527404.1	ajXP_037013908.1
mdXP_059527404.1	pdXP_035890115.1
mdXP_059527404.1	sbXP_066092427.1
mdXP_059527404.1	sbXP_066092428.1
mdXP_059527404.1	ajXP_037013910.1
mdXP_059527404.1	ajXP_037013909.1
mdXP_059527404.1	moXP_036124836.1
mdXP_059527404.1	pdXP_028376388.1
mdXP_059527404.1	sbXP_066092428.1
mdXP_059527404.1	ajXP_037013911.1
mdXP_059527404.1	ajXP_037013910.1
mdXP_059527404.1	moXP_036124836.1
mdXP_059527404.1	pdXP_035890114.1
mdXP_059527404.1	ajXP_037013912.1
mdXP_059527404.1	ajXP_037013911.1
mdXP_059527404.1	pdXP_035890115.1
mdXP_059527404.1	ajXP_037013913.1
mdXP_059527404.1	ajXP_037013912.1
mdXP_059527404.1	drXP_053767743.1
mdXP_059527404.1	pdXP_028376388.1
mdXP_059527404.1	ajXP_037013908.1
mdXP_059527404.1	ajXP_037013913.1
mdXP_059527404.1	drXP_053767744.1
mdXP_059527404.1	pdXP_035890114.1
mdXP_059527404.1	ajXP_037013909.1
mdXP_059527404.1	ajXP_037013908.1
mdXP_059527404.1	drXP_045046112.2
mdXP_059527404.1	moXP_036124836.1
mdXP_059527404.1	pdXP_035890115.1
mdXP_059527404.1	sbXP_066092424.1
mdXP_059527404.1	ajXP_037013910.1
mdXP_059527404.1	ajXP_037013909.1
mdXP_059527404.1	drXP_053767743.1
mdXP_059527404.1	drXP_045046113.2
mdXP_059527404.1	moXP_036124836.1
mdXP_059527404.1	pdXP_028376388.1
mdXP_059527404.1	sbXP_066092426.1
mdXP_059527404.1	ajXP_037013911.1
mdXP_059527404.1	ajXP_037013910.1
mdXP_059527404.1	drXP_053767744.1
mdXP_059527404.1	drXP_024409529.2
mdXP_059527404.1	pdXP_035890114.1
mdXP_059527404.1	sbXP_066092427.1
mdXP_059527404.1	ajXP_037013912.1
mdXP_059527404.1	ajXP_037013911.1
mdXP_059527404.1	drXP_045046112.2
mdXP_059527404.1	drXP_045046114.2
mdXP_059527404.1	pdXP_035890115.1
mdXP_059527404.1	sbXP_066092428.1
mdXP_059527404.1	ajXP_037013913.1
mdXP_059527404.1	ajXP_037013912.1
mdXP_059527404.1	drXP_045046113.2
mdXP_059527404.1	drXP_024409532.2
mdXP_059527404.1	pdXP_028376388.1
mdXP_059527404.1	ajXP_037013913.1
mdXP_059527404.1	drXP_024409529.2
mdXP_059527404.1	drXP_053767743.1
mdXP_059527404.1	pdXP_035890114.1
mdXP_059527404.1	drXP_045046114.2
mdXP_059527404.1	drXP_053767744.1
mdXP_059527404.1	pdXP_035890115.1
mdXP_059527404.1	efXP_054565619.1
mdXP_059527404.1	efXP_054565620.1
mdXP_059527404.1	efXP_054565621.1
mdXP_059527404.1	efXP_054565619.1
mdXP_059527404.1	efXP_054565620.1
mdXP_059527404.1	efXP_054565621.1
mdXP_059527404.1	efXP_054565619.1
mdXP_059527404.1	efXP_054565620.1
mdXP_059527404.1	efXP_054565621.1
mdXP_059527404.1	efXP_054565619.1
mdXP_059527404.1	enKAK1330765.1
mdXP_059527404.1	efXP_054565620.1
mdXP_059527404.1	enKAK1330765.1
mdXP_059527404.1	efXP_054565621.1
mdXP_059527404.1	efXP_054565619.1
mdXP_059527404.1	efXP_054565620.1
mdXP_059527404.1	efXP_054565621.1
mdXP_059527404.1	enKAK1330765.1
mdXP_059527404.1	enKAK1330765.1
mdXP_059527404.1	enKAK1330765.1
mdXP_059527404.1	raXP_015998742.1
mdXP_059527404.1	raXP_015998742.1
mdXP_059527404.1	raXP_015998742.1
mdXP_059527404.1	raXP_015998742.1
mdXP_059527404.1	mmXP_036196589.1
mdXP_059527404.1	mmXP_036196590.1
mdXP_059527404.1	rfXP_032946498.1
mdXP_059527404.1	sbXP_066092424.1
mdXP_059527404.1	moXP_036124836.1
mdXP_059527404.1	rfXP_032946498.1
mdXP_059527404.1	rfXP_032946498.1
mdXP_059527404.1	rfXP_032946498.1
mdXP_059527404.1	rfXP_032946498.1
mdXP_059516705.1	mdXP_059516705.1
mdXP_059516705.1	mdXP_059516705.1
mdXP_059516705.1	mdXP_059516705.1
mdXP_059516705.1	mdXP_059516705.1
mdXP_059516705.1	mmXP_036189764.1
mdXP_059516705.1	mmXP_036189764.1
mdXP_059516705.1	mmXP_036189764.1
mdXP_059516705.1	mmXP_036189764.1
mdXP_059516705.1	mmXP_036189764.1
mdXP_059516705.1	mdXP_059516705.1
mdXP_059516705.1	mlXP_014303733.1
mdXP_059516705.1	mlXP_014303733.1
mdXP_059516705.1	mlXP_014303733.1
mdXP_059516705.1	mlXP_014303733.1
mdXP_059516705.1	mlXP_014303733.1
mdXP_059516705.1	enKAK1332890.1
mdXP_059516705.1	enKAK1332890.1
mdXP_059516705.1	enKAK1332890.1
mdXP_059516705.1	enKAK1332890.1
mdXP_059516705.1	enKAK1332890.1
mdXP_059516705.1	mbXP_005882564.1
mdXP_059516705.1	mbXP_005882564.1
mdXP_059516705.1	mbXP_005882564.1
mdXP_059516705.1	mbXP_005882564.1
mdXP_059516705.1	mbXP_005882564.1
mdXP_059516705.1	pnCAK6435275.1
mdXP_059516705.1	pkXP_036292046.1
mdXP_059516705.1	pkXP_036292046.1
mdXP_059516705.1	pkXP_036292046.1
mdXP_059516705.1	pkXP_036292046.1
mdXP_059516705.1	pkXP_036292046.1
mdXP_059516705.1	pnCAK6435275.1
mdXP_059516705.1	pnCAK6435275.1
mdXP_059516705.1	pnCAK6435275.1
mdXP_059516705.1	pnCAK6435275.1
mdXP_059516705.1	efXP_054584419.1
mdXP_059516705.1	efXP_054584419.1
mdXP_059516705.1	efXP_054584419.1
mdXP_059516705.1	efXP_054584419.1
mdXP_059516705.1	efXP_054584419.1
mlXP_006097937.1	mlXP_006097937.1
mlXP_006097937.1	mlXP_023617402.1
mlXP_006097937.1	mmXP_036200529.1
mlXP_006097937.1	mdXP_059529282.1
mlXP_006097937.1	mmXP_036200530.1
mlXP_006097937.1	mbXP_005867587.1
mlXP_014309593.1	mlXP_014309593.1
mlXP_014309593.1	pgXP_039698200.1
mlXP_014309593.1	moXP_036116638.1
mlXP_014309593.1	sbXP_066113181.1
mlXP_014309593.1	mbXP_005868372.1
mlXP_014309593.1	paXP_006918505.1
mlXP_014309593.1	mbXP_014396764.1
mlXP_014309593.1	phXP_045696770.1
mlXP_014309593.1	enKAK1334445.1
mlXP_014309593.1	raXP_016001682.1
mlXP_014309593.1	rfXP_032979936.1
mlXP_014309593.1	ajXP_053512504.1
mlXP_014309593.1	ajXP_053512505.1
mlXP_014309593.1	efXP_008140295.1
mlXP_014309593.1	pdXP_035877636.1
mlXP_014309593.1	pdXP_028368846.1
mlXP_014309593.1	mdXP_059512896.1
mlXP_014309593.1	mdXP_059512897.1
mlXP_014309593.1	mmXP_036186722.1
mlXP_014309593.1	pkXP_036289686.1
mlXP_014309593.1	drXP_053779718.1
mlXP_014309593.1	pnCAK6433952.1
mlXP_014309593.1	pvXP_011369562.1
mmXP_036194532.1	mmXP_036194532.1
mmXP_036194532.1	mlXP_006085299.1
mmXP_036194532.1	rfXP_032982006.1
mmXP_036194532.1	paXP_006916657.1
mmXP_036194532.1	pdXP_035887268.1
mmXP_036194532.1	pgXP_039709621.1
mmXP_036194532.1	pdXP_028389823.1
mmXP_036194532.1	efXP_008141593.1
mmXP_036194532.1	moXP_036120208.1
mmXP_036194532.1	drXP_024428279.2
mmXP_036194532.1	mdXP_059527830.1
mmXP_036194532.1	mbXP_005885920.1
mmXP_036194532.1	phXP_045716690.1
mmXP_036194532.1	sbXP_066121867.1
mmXP_036194532.1	ajXP_037004680.1
mmXP_036194532.1	raXP_016003070.1
mmXP_036194532.1	pvXP_011358681.1
mmXP_036194532.1	pkXP_036292737.1
mmXP_036194532.1	pnCAK6438845.1
mmXP_036151444.1	mmXP_036151444.1
moXP_036118318.1	moXP_036118318.1
moXP_036118318.1	moXP_036118318.1
moXP_036118318.1	moXP_036118318.1
moXP_036138029.1	moXP_036138029.1
drXP_053780094.1	drXP_053780094.1
enKAK1333815.1	enKAK1333815.1
enKAK1342357.1	enKAK1342357.1
mbXP_014400717.1	mbXP_014400717.1
mbXP_005867280.1	mbXP_005867280.1
mlXP_023613065.1	mlXP_023613065.1
mlXP_023613065.1	mbXP_005873214.1
mlXP_023613065.1	mdXP_059543521.1
mlXP_023613065.1	mmXP_036206187.1
mlXP_023613065.1	pnCAK6441745.1
mlXP_023613065.1	pkXP_036302980.1
mlXP_023613065.1	efXP_008153754.2
mmXP_036212157.1	mmXP_036212157.1
moXP_036136937.1	moXP_036136937.1
moXP_036103816.1	moXP_036103816.1
paXP_006918693.1	paXP_006918693.1
paXP_006918693.1	pgXP_039705504.1
paXP_006918693.1	pvXP_011369961.1
paXP_006918693.1	raXP_015980278.2
paXP_006918693.1	rfXP_032965688.1
paXP_015440984.1	paXP_015440984.1
paXP_015440984.1	pvXP_023389709.1
pdXP_028359089.1	pdXP_028359089.1
pdXP_028359089.1	pdXP_028359089.1
pdXP_028359089.1	phXP_045672740.1
pdXP_028359089.1	phXP_045672740.1
pdXP_028359089.1	drXP_024426375.2
pdXP_028359089.1	drXP_045059655.2
pdXP_028359089.1	drXP_024426375.2
pdXP_028359089.1	ajXP_036990992.2
pdXP_028359089.1	drXP_045059655.2
pdXP_028359089.1	ajXP_036990992.2
pdXP_028376225.1	pdXP_028376225.1
pdXP_035871461.1	pdXP_035871461.1
pdXP_035871461.1	pdXP_035871461.1
pdXP_035871461.1	pdXP_035871461.1
pgXP_039704623.1	pgXP_039704623.1
pgXP_039704623.1	paXP_015450376.1
pgXP_039704623.1	pvXP_011359820.1
pgXP_039704623.1	pgXP_039704622.1
pgXP_039704623.1	paXP_015450375.1
pgXP_039704623.1	paXP_024907464.1
pgXP_039704623.1	pvXP_023387165.1
pgXP_039704623.1	pvXP_011359819.1
pgXP_039704623.1	raXP_016014564.1
pkXP_045443392.1	pkXP_045443392.1
pnCAK6444061.1	pnCAK6444061.1
pnCAK6444061.1	pnCAK6444061.1
pnCAK6444061.1	pnCAK6444061.1
pvXP_023393683.1	pvXP_023393683.1
raXP_015978939.2	raXP_015978939.2
raXP_015978939.2	pvXP_011356378.1
raXP_015978939.2	pgXP_039708457.1
raXP_015978939.2	pgXP_039708457.1
raXP_015978939.2	pvXP_011356378.1
raXP_015978939.2	pvXP_011356378.1
raXP_015978939.2	raXP_015978939.2
raXP_015978939.2	raXP_015978939.2
raXP_015978939.2	paXP_006905305.1
raXP_015978939.2	paXP_006905305.1
raXP_015978939.2	paXP_006905305.1
raXP_015978939.2	pgXP_039708457.1
rfXP_032974491.1	rfXP_032974491.1
rfXP_032974491.1	rfXP_032974492.1
rfXP_032974491.1	rfXP_032974489.1
rfXP_032971545.1	rfXP_032971545.1
rfXP_032971545.1	raXP_015989603.2
rfXP_032971545.1	raXP_015989603.2
rfXP_032971545.1	enKAK1346351.1
rfXP_032971545.1	pkXP_045434641.1
rfXP_032971545.1	ajXP_053523982.1
rfXP_032971545.1	efXP_054574246.1
rfXP_032971545.1	moXP_036127194.1
rfXP_032971545.1	pnCAK6450095.1
rfXP_032971545.1	ajXP_053523983.1
rfXP_032971545.1	moXP_036127195.1
rfXP_032971545.1	pkXP_036285899.1
